#Organism group,Host,Source type,Create date,Location,Food origin,Collection date,
Listeria monocytogenes,bovine,animal,2014-07-09T15:05:34Z,USA,Germany,1985,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:12Z,USA: Wisconsin,,2011,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:12Z,USA: Tennessee,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:13Z,USA: Tennessee,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:13Z,USA: Tennessee,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:13Z,USA: Tennessee,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:13Z,USA: Tennessee,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:14Z,USA: Tennessee,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:14Z,USA: Tennessee,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:14Z,USA: Tennessee,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:14Z,USA: Montana,,2011,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:15Z,USA: Tennessee,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:15Z,USA: Missouri,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:15Z,USA: Missouri,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:16Z,USA: Missouri,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:16Z,USA: Missouri,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:16Z,USA: Missouri,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:16Z,USA: Missouri,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:16Z,USA: Missouri,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:17Z,USA: Missouri,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:17Z,USA: Missouri,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:17Z,USA: Missouri,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:18Z,USA: Missouri,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:18Z,USA: Missouri,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:18Z,USA: Missouri,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:18Z,USA: Missouri,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:18Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:19Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:19Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:19Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:20Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:20Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:20Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:20Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:20Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:21Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:21Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:21Z,USA: Oklahoma,,2011,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:21Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:21Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:21Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:22Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:22Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:22Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:22Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:23Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:23Z,USA: Oklahoma,,2011,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:23Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:23Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:23Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:24Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:24Z,USA: Kentucky,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:24Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:24Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:24Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:24Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:25Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:25Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:25Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:25Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:25Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:25Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:26Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:26Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:26Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:26Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:26Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:27Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:27Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:27Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:27Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:28Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:28Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:28Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:28Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:28Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:29Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:29Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:29Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:29Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:29Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:30Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:30Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:30Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:30Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:30Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:31Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:31Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:31Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:31Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:31Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:32Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:32Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:32Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:32Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:32Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:33Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:33Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:33Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:33Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:34Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:34Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:34Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:34Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:34Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:35Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:35Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:35Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:35Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:35Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:36Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:36Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:36Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:36Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:36Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:36Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:37Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:37Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:37Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:37Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:37Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:38Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:38Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:38Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:38Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:38Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:39Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:39Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:39Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:39Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:39Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:39Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:40Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:40Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:40Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:40Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:40Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:41Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:41Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:41Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:41Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:41Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:41Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:42Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:42Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:42Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:42Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:42Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:43Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:43Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:43Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:43Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:43Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:44Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:44Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:44Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:44Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:44Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:45Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:45Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:45Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:45Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:45Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:46Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:46Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:46Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:46Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:46Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:47Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:47Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:47Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:47Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:47Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:48Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:48Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:48Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:48Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:48Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:49Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:49Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:49Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:49Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:49Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:49Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:50Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:50Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:50Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:50Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:51Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:51Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:51Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:51Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:51Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:52Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:52Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:52Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:52Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:52Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:53Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:53Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:53Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:53Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:54Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:54Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:54Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:54Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:54Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:55Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:55Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:56Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:56Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:56Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:56Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:56Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:57Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:57Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:57Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:57Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:58Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:58Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:58Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:58Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:59Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:59Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:59Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:59Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:59Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:48:59Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:00Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:00Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:00Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:00Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:01Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:01Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:01Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:01Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:01Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:01Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:02Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:02Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:02Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:02Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:03Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:03Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:03Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:03Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:03Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:04Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:04Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:04Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:04Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:05Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:06Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:06Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:07Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:07Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:07Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:07Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:07Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:08Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:08Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:08Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:08Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:09Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:09Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:09Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:09Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:09Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:10Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:10Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:10Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:10Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:11Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:11Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:11Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:11Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:12Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:13Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:13Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:13Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:13Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:13Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:14Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:14Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:14Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:14Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:14Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:15Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:15Z,USA: Kansas,,2013,
Mannheimia haemolytica,Bos taurus,,2023-01-20T23:49:15Z,USA: Kansas,,2013,
